comment_id,status_id,parent_id,comment_message,comment_published,comment_likes
10156315073433701_10156323145283701,91290503700_10156315073433701,,One of my favorite movie,2018-03-02 13:13:03,0
10156315073433701_10156323186458701,91290503700_10156315073433701,,And again  it is still the best and most Inspirational film since Blade Runner.,2018-03-02 13:15:32,2
10156315073433701_10156323192088701,91290503700_10156315073433701,,One of my favorite movies!!!,2018-03-02 13:16:28,1
10156315073433701_10156323198473701,91290503700_10156315073433701,,Nolan really outdid himself with this award tally. Only in a dream within a dream can one film win 6 Oscars off of a mere 2 nominations.,2018-03-02 13:17:36,2
10156315073433701_10156323202103701,91290503700_10156315073433701,,Dude this movie is still my favorite Nolan movie besides dark knight. Inception is a masterpiece,2018-03-02 13:17:54,2
10156315073433701_10156323628123701,91290503700_10156315073433701,10156315073433701_10156323202103701,🙏,2018-03-02 15:14:57,0
10156315073433701_10156323628133701,91290503700_10156315073433701,10156315073433701_10156323202103701,🙏,2018-03-02 15:14:57,0
10156315073433701_10156323209918701,91290503700_10156315073433701,,Hoping for squeal part 2.......,2018-03-02 13:19:03,0
10156315073433701_10156323372193701,91290503700_10156315073433701,10156315073433701_10156323209918701,That's a porno. Slightly different.,2018-03-02 13:43:18,0
10156315073433701_10156323216388701,91290503700_10156315073433701,,6? You're dreaming,2018-03-02 13:20:13,0
10156315073433701_10156323223368701,91290503700_10156315073433701,,That's impressive!  Did they get participation trophies on the categories it wasn't nominated?,2018-03-02 13:21:14,0
10156315073433701_10156323223548701,91290503700_10156315073433701,,"Ask yourself, how did you get here?...",2018-03-02 13:21:18,0
10156315073433701_10156323231433701,91290503700_10156315073433701,,Ryan Pierce,2018-03-02 13:22:26,0
10156315073433701_10156323242543701,91290503700_10156315073433701,,My favorite movie!,2018-03-02 13:24:07,1
10156315073433701_10156323246478701,91290503700_10156315073433701,,Mel Anie je baaaaaaaaaaaaaave <3,2018-03-02 13:24:45,0
10156315073433701_10156323272113701,91290503700_10156315073433701,10156315073433701_10156323246478701,Gros Leo 😁😁😁😁,2018-03-02 13:29:52,0
10156315073433701_10156323252148701,91290503700_10156315073433701,,Should've won best script,2018-03-02 13:25:31,1
10156315073433701_10156323263253701,91290503700_10156315073433701,,2️⃣ Nominations 6️⃣ Oscar ❓,2018-03-02 13:27:36,0
10156315073433701_10156323263813701,91290503700_10156315073433701,,"It was robbed of Best Picture and Best Director. To this day, no one has come even close to reimagining or making something of a caliber of this film.",2018-03-02 13:27:51,52
10156315073433701_10156323384288701,91290503700_10156315073433701,10156315073433701_10156323263813701,"Well, Nolan did. Twice. Interstellar and Dunkirk.",2018-03-02 13:45:44,8
10156315073433701_10156323606318701,91290503700_10156315073433701,10156315073433701_10156323263813701,"Tomek Machowski , touché, 😂",2018-03-02 15:05:24,0
10156315073433701_10156323624168701,91290503700_10156315073433701,10156315073433701_10156323263813701,Tomek Machowski The Lord rejoices to see this type of Work begin,2018-03-02 15:13:22,1
10156315073433701_10156323267653701,91290503700_10156315073433701,,Technically you can do anything as long as the host brain doesn't realize. You can be a super hero as long as the host doesn't realize that it's impossible. Me while I'm sleeping I don't think some things like teleporting are impossible until I wake up and realize it in retrospect. At least I didn't until recent 5 years I still don't realize most of the time but when I do now I can wake up if it's unfavorable about 8% of the time.,2018-03-02 13:28:40,2
10156315073433701_10156323271163701,91290503700_10156315073433701,,Toujours un plaisir de regarder jouer Leonardo DiCaprio 😍,2018-03-02 13:29:38,0
10156315073433701_10156323278353701,91290503700_10156315073433701,,"Guess the admin isnt afraid to ""dream a little bigger, darling"" with those Oscars lol",2018-03-02 13:31:02,2
10156315073433701_10156323290133701,91290503700_10156315073433701,,Marie van Aert kijk inception!!!!,2018-03-02 13:31:36,1
10156315073433701_10156323621708701,91290503700_10156315073433701,10156315073433701_10156323290133701,Hahahah wat 2 nominaties maar toch 6 keer gewonnen? Craaaazy,2018-03-02 15:12:02,1
10156315073433701_10156323628508701,91290503700_10156315073433701,10156315073433701_10156323290133701,Hahaha ja zo goe is die film 😉,2018-03-02 15:15:07,1
10156315073433701_10156323292243701,91290503700_10156315073433701,,"It had 8 Nominations, of which, it won 4 Oscars.

https://en.wikipedia.org/wiki/List_of_accolades_received_by_Inception [[SHARE]]",2018-03-02 13:31:59,0
10156315073433701_10156323299638701,91290503700_10156315073433701,,Fascinante película !!,2018-03-02 13:33:29,0
10156315073433701_10156323304448701,91290503700_10156315073433701,,Jules V Dort Elisa Westholter haha,2018-03-02 13:34:30,1
10156315073433701_10156323331203701,91290503700_10156315073433701,10156315073433701_10156323304448701,Gelijk kijken,2018-03-02 13:38:17,0
10156315073433701_10156323306443701,91290503700_10156315073433701,,https://www.youtube.com/watch?v=8PhiSSnaUKk [[VIDEO_SHARE_YOUTUBE]],2018-03-02 13:34:59,0
10156315073433701_10156323307853701,91290503700_10156315073433701,,Incepcion won 4 Oscars with 8 nominations and should have won Best Picture.,2018-03-02 13:35:19,2
10156315073433701_10156323308173701,91290503700_10156315073433701,,Sunayana Artham,2018-03-02 13:35:23,1
10156315073433701_10156323358673701,91290503700_10156315073433701,,"From Memento Honest Trailers;

So if you're a Nolan Fanboy, enjoy the greatest movie ever made until The Dark Knight. Which I guess, was the greatest movie ever made until Inception. Which means, according to you all, was the greatest movie ever made until The Dark Knight Rises. Look, the man has proven himself to be a great filmmaker, but you fanboys rate Dark Knight Rises over Citizen F@%KING Kane!? The Dark Knight Rises isn't even the Citizen Kane of Batman Movies!",2018-03-02 13:42:09,1
10156315073433701_10156323359818701,91290503700_10156315073433701,,"Great film, one of my favourite, well deserved nominations👍",2018-03-02 13:42:16,0
10156315073433701_10156323359838701,91290503700_10156315073433701,,Nice concept ..my fvt,2018-03-02 13:42:16,0
10156315073433701_10156323362293701,91290503700_10156315073433701,,"This only highlights how massively out of touch the Oscars are. The Kings Speech won best Film, Director & Screenplay (& deservedly best actor) that year. Nolan wasn't even nominated for best director. Inception won 4 oscars but should have had 7. How the hell did the most original film of the last 30 years not win best screenplay?",2018-03-02 13:42:38,15
10156315073433701_10156323363328701,91290503700_10156315073433701,,how did that happen? :O,2018-03-02 13:42:44,0
10156315073433701_10156323366203701,91290503700_10156315073433701,,Brilliant movie,2018-03-02 13:42:57,1
10156315073433701_10156323374628701,91290503700_10156315073433701,,so true ;,2018-03-02 13:43:40,0
10156315073433701_10156323378163701,91290503700_10156315073433701,,La la land effect??,2018-03-02 13:44:27,0
10156315073433701_10156323383483701,91290503700_10156315073433701,,"We're sleeping actually,  so...",2018-03-02 13:45:31,0
10156315073433701_10156323384643701,91290503700_10156315073433701,,Arjun Saini,2018-03-02 13:45:55,0
10156315073433701_10156323542213701,91290503700_10156315073433701,10156315073433701_10156323384643701,im waiting for a train....a train thats taking me to ExCel :P,2018-03-02 14:34:46,1
10156315073433701_10156323609418701,91290503700_10156315073433701,10156315073433701_10156323384643701,I bought the DLR... It seemed neater.,2018-03-02 15:07:07,0
10156315073433701_10156323622633701,91290503700_10156315073433701,10156315073433701_10156323384643701,theres no room for a tourist on this tube,2018-03-02 15:12:22,0
10156315073433701_10156323397953701,91290503700_10156315073433701,,Layers deep 😊,2018-03-02 13:49:02,0
10156315073433701_10156323403068701,91290503700_10156315073433701,,Won 6 on only 2 nominations?! That's impressive.,2018-03-02 13:51:33,0
10156315073433701_10156323409928701,91290503700_10156315073433701,,How did it win 6 oscars with 2 nominations?,2018-03-02 13:53:16,0
10156315073433701_10156323413103701,91290503700_10156315073433701,,ca si cum ai face 3 restante din 2 examene Dragos Mircea,2018-03-02 13:55:04,0
10156315073433701_10156323421783701,91290503700_10156315073433701,,One of my top 5 movies ❤️,2018-03-02 13:59:12,1
10156315073433701_10156323427443701,91290503700_10156315073433701,,DiCaprio lookn like a stud as always!,2018-03-02 14:00:43,0
10156315073433701_10156326268958701,91290503700_10156315073433701,10156315073433701_10156323427443701,Right?!,2018-03-03 11:38:38,0
10156315073433701_10156326708118701,91290503700_10156315073433701,10156315073433701_10156323427443701,Haha I love Leo❤❤,2018-03-03 14:17:11,0
10156315073433701_10156323439098701,91290503700_10156315073433701,,marvellous film....👌😍😍❤,2018-03-02 14:05:01,1
10156315073433701_10156323463753701,91290503700_10156315073433701,,"""She had locked something away, something deep inside her. The truth that she had once known, but... she chose to forget.""",2018-03-02 14:13:03,6
10156315073433701_10156323469693701,91290503700_10156315073433701,,"Mrinal Maity,see the caption",2018-03-02 14:15:04,0
10156315073433701_10156323470678701,91290503700_10156315073433701,,It was nominated for 8 and won 4. Maybe check your post before posting it.,2018-03-02 14:15:28,0
10156315073433701_10156323473913701,91290503700_10156315073433701,,In my top 3 movies of all time. Don't care what others think.,2018-03-02 14:16:34,1
10156315073433701_10156323478668701,91290503700_10156315073433701,,Where is my totme?,2018-03-02 14:18:40,0
10156315073433701_10156323488363701,91290503700_10156315073433701,,My favorite movie of all the time,2018-03-02 14:21:40,1
10156315073433701_10156323489488701,91290503700_10156315073433701,,"And this is why I hate ""The King's Speech"" ....",2018-03-02 14:22:08,0
10156315073433701_10156323490638701,91290503700_10156315073433701,,How could this win 6 Oscars if only was nominated 2?,2018-03-02 14:22:43,0
10156315073433701_10156323495638701,91290503700_10156315073433701,,Una de mis peliculas favoritas,2018-03-02 14:24:56,0
10156315073433701_10156323496948701,91290503700_10156315073433701,,Dayne Andrews,2018-03-02 14:25:33,1
10156315073433701_10156323509038701,91290503700_10156315073433701,,"Hans Zimmer was robbed of the Oscar for the soundtrack.  Yeah, the music for The Social Network was good, but it was NOT Inception.  The track ""Time"" is worth an Oscar by itself.",2018-03-02 14:28:59,162
10156315073433701_10156323626448701,91290503700_10156315073433701,10156315073433701_10156323509038701,"It's like 8 out of the 11 tracks on the soundtrack are 10/10 memorable stuff, with Time being Zimmer's best work (which says a LOT). Biggest robbing in history",2018-03-02 15:14:20,5
10156315073433701_10156323626463701,91290503700_10156315073433701,10156315073433701_10156323509038701,"It's like 8 out of the 11 tracks on the soundtrack are 10/10 memorable stuff, with Time being Zimmer's best work (which says a LOT). Biggest robbing in history",2018-03-02 15:14:21,3
10156315073433701_10156323979068701,91290503700_10156315073433701,10156315073433701_10156323509038701,"Nolanism , it is the same with the Oscar nomination for ""Gladiator"". This soundtrack of Hans Zimmer is also amazing, but the oscar went to...I can't remember anymore. The soundtrack of ""Inception"" and ""Gladiator"" - and also of ""Last Samurai"" are in my view unbeatable.",2018-03-02 17:14:56,5
